WindSpeed9am,Humidity9am,Pressure9am,Temp9am
2,81,1010.8,24.3
19,96,1013.6,21.1
22,76,1014.7,22.9
6,94,1010.2,21.2
6,55,999.1,28.6
11,45,1004,26.1
6,67,1008.6,24.7
7,35,1008,27
13,73,1011.7,24.5
28,66,1014.9,21.7
20,88,1014.3,20.3
2,78,1011,24.4
9,68,1014.5,26.4
11,74,1010.1,25.8
15,69,1008.1,26.7
6,77,1003.1,25
20,84,1013.2,20.4
20,96,1013.3,19.2
17,95,1013.3,17.9
17,54,1012.9,19
20,43,1009.4,19.6
9,59,1008.1,21.4
9,75,1009.5,22
19,81,1015.5,19.6
17,72,1020.1,20.1
15,70,1015.7,20.1
20,59,1023.2,21.9
9,80,1027.7,20.5
9,77,1025.2,20.3
9,71,1018.9,23.3
20,76,1023.8,23.7
6,82,1024.6,24
17,72,1023.6,25.8
4,62,1021.8,26.1
7,94,1024.2,22.1
7,82,1023.1,23.1
4,85,1017,22.4
19,62,1016.9,25.4
19,59,1019,25.7
9,59,1019.9,26.4
11,88,1021.8,23
6,82,1018,23.8
6,88,1017.1,22.9
4,82,1017.7,23.8
15,76,1016.9,24.1
4,89,1014.8,23.3
6,76,1015.6,22.2
15,86,1010.9,21.5
11,97,1010.8,21.1
9,78,1010.8,23.3
6,69,1005.9,26.2
20,70,1018.7,20.1
9,60,1015.9,22.5
7,79,1013.4,23.7
15,28,1005.9,25.2
15,44,1007.6,21.1
2,89,1012.8,19.8
11,87,1011.1,21
11,75,1011.9,23.7
17,79,1017.7,22.8
11,85,1016.9,22.5
22,76,1014.9,25
22,70,1019.9,20.8
9,73,1018.7,20.1
26,75,1010,21.8
13,77,1017.2,17.9
11,63,1015.9,20.4
9,76,1007.2,22.5
20,72,1011.5,22.8
13,75,1010.5,23.8
22,75,1024.7,19.6
24,71,1024.4,22.2
9,81,1018.9,22.8
2,86,1012.1,22.2
19,72,1017.2,18
19,70,1017.8,20.4
15,34,1020.5,17.2
24,39,1023.4,18.5
11,78,1023.4,17.3
19,84,1024.3,19.1
6,93,1026.2,19.7
13,95,1025,18.8
7,86,1018.9,20.3
13,91,1023.9,18.1
33,95,1020.3,18
13,76,1010.5,19.9
7,81,1008,19.9
15,67,1007.9,20
30,43,1010.7,18.3
13,49,1020.6,18.6
13,82,1024.8,16.8
13,94,1023.3,17.5
17,80,1018.7,18.7
13,65,1023.7,19.1
13,63,1023.9,18.2
15,72,1025.1,18.6
4,67,1022.4,21.6
17,86,1024.6,21
19,71,1017.8,23.7
22,50,1018.5,19.4
24,96,1023.6,15
54,87,1019.6,14.9
20,98,1013.4,16.1
13,98,1012.3,16.4
11,89,1008,17.3
17,78,1008.8,17.2
19,81,1008,13.8
19,59,1018.9,15.3
20,63,1026.1,14
20,81,1030.6,14
17,92,1031.3,16
17,98,1028.2,16.7
20,79,1020.6,21.7
15,98,1014.8,19
17,83,1016,18.3
20,84,1008.3,19
28,41,1014,15.3
19,51,1018.2,15.1
22,51,1019.4,13.8
19,52,1017.1,14.5
20,49,1011.3,15.4
17,48,1010.2,16.8
11,56,1014.3,16.2
33,42,1015.3,13.9
28,49,1024.7,11.3
22,59,1031.4,14.2
19,87,1035.4,15.1
17,89,1035.5,13
15,91,1031.8,13.8
2,84,1020.6,16.9
17,79,1015.9,17.4
20,67,1018.6,16.5
31,94,1016.9,15.2
26,69,1029.1,11.8
19,87,1032.3,10.1
11,84,1032.2,11.4
24,77,1030,10.4
15,69,1025.4,13.1
11,82,1023.6,13.6
9,79,1020.6,17.3
11,84,1022,13.1
11,78,1016.5,12.1
28,47,1014.7,13.4
31,47,1023.8,9.5
22,64,1023.2,8.8
17,82,1022,8.9
19,69,1019.3,10.2
20,66,1028.3,11.9
17,89,1029,10.8
15,67,1024.5,14.8
13,57,1020.7,17.1
11,94,1031.1,12.9
9,83,1036.8,13.3
13,88,1034.6,13.5
17,85,1031.3,13.8
19,88,1028.5,11.2
13,85,1027.8,12.9
9,85,1022.8,16.5
9,95,1012.5,16
17,80,1014.4,13.5
24,98,1017.2,9.9
NA,76,1024.1,9.8
20,90,1028.7,9.1
13,94,1029.6,9.3
13,85,1026.5,10.2
11,82,1023.2,13.2
19,77,1023.3,15.2
19,85,1032.9,11.7
15,87,1032.6,9.7
20,73,1032.9,9.3
19,84,1033.4,11
22,94,1029.4,10.7
19,85,1026.2,12
22,70,1020,8.4
26,55,1026.5,8.1
13,82,1022.7,7.6
20,66,1022.2,7.7
17,58,1016.3,8.6
24,58,1019.8,11.2
22,86,1028.7,8.4
19,92,1030.8,8.3
13,92,1022.6,9.4
20,100,1015.4,7.2
22,60,1003.6,9.8
15,96,1000.9,8.6
13,62,1011.5,11.5
9,62,1018.1,8.7
13,91,1016.8,10.3
26,95,1010.1,6.7
19,58,1025.6,10.4
17,84,1032.6,10.3
20,84,1034.6,10
17,93,1033.1,9.9
2,71,1027.4,13.4
24,96,1026.1,12
13,95,1020,12.9
11,50,1017.5,14.3
9,53,1017,13.8
20,41,1025,10.2
24,56,1032.9,9.6
20,70,1035,9.3
11,80,1026.3,10.7
6,49,1021.4,14.7
15,54,1018.6,14.3
9,51,1015.1,16.9
20,48,1015.2,11.7
19,57,1023,8.9
20,46,1014.5,9.4
22,53,1016.5,9.5
26,60,1024,10
19,63,1024.7,11
20,68,1024.8,9.1
13,66,1017.7,11.8
17,52,1014.6,13.3
19,54,1007.9,11.1
28,50,1014.9,12.3
15,55,1025.1,11.8
20,63,1030.5,12.4
13,70,1027.4,14
13,53,1017.1,13.4
20,40,1020.8,12.6
17,58,1027.2,12.5
11,71,1028.3,12.1
13,73,1025.8,13
19,45,1021,19.8
7,85,1021.8,15.6
17,90,1018.4,16.3
22,66,1013.4,16.1
13,80,1018.1,16.3
9,87,1019.7,15.1
22,48,1019.8,14.6
13,60,1022.7,13
20,52,1020.3,12.1
15,48,1017.3,13.9
17,50,1015.8,12.7
11,61,1018,11.9
20,69,1006,14.4
19,92,1021.5,13.7
17,68,1022.3,15.2
11,84,1024.9,14.6
9,62,1018.3,17.4
30,42,1018.8,13.3
20,48,1023.1,15.4
13,59,1030.9,15.5
11,56,1032.1,17.6
11,61,1028.5,17.2
11,61,1028.5,18.3
17,58,1025.9,20.7
9,33,1015.4,23.5
19,42,1017.7,17.2
9,53,1018.4,18
20,65,1026.2,15.8
17,88,1026.5,14.7
11,62,1024.5,16.6
15,74,1019.9,16.3
24,36,1016.8,18.7
31,55,1025.5,13.3
22,63,1025.6,13
13,91,1029.3,13.4
22,86,1028.5,14.4
20,70,1023.7,15.3
15,56,1021.1,17.3
15,58,1019.5,19.1
17,57,1022.1,21
6,68,1026.4,19.9
4,57,1033.4,21.3
13,62,1030.6,21.5
4,28,1023.4,26.4
11,42,1024,21.1
15,37,1023.2,23.8
39,61,1029.6,20.3
13,53,1038.8,18.5
15,51,1034.4,20.1
2,62,1028.9,21.2
9,77,1022.7,18.7
11,50,1016.7,22.7
20,82,1022.3,18.3
6,75,1026.8,20.1
13,65,1026.2,21.6
6,60,1021.7,23.3
17,66,1023.1,21.5
17,69,1029.2,19.5
11,81,1026.6,21.8
6,60,1020.6,23.7
2,58,1013.8,24.5
11,89,1011.4,19.6
19,70,1022.1,16.6
13,62,1024.4,17.8
7,62,1022.1,21.1
9,54,1014.4,24.6
19,65,1025.8,16.5
9,70,1025.3,16.4
7,55,1023.6,18.2
7,59,1023.8,19
19,59,1021.8,22.2
15,67,1015.2,21.9
13,75,1011.2,21.6
19,91,1017,19
24,91,1017.6,19.5
30,94,1014.8,18.2
9,77,1007.7,23.3
9,69,1012.3,22.5
17,67,1020.7,18
11,59,1021.3,19.5
2,61,1016,20.6
13,82,1020.3,20
17,53,1020.4,23.5
7,63,1013.1,22.7
15,81,1014.4,18.7
24,64,1017.7,18.2
17,56,1020,19.1
6,55,1019.1,20.2
11,45,1013.6,25.1
9,62,1015,23.1
2,63,1012.5,25.2
13,65,1015.6,20.8
17,59,1019.7,19.8
11,60,1011.9,22.4
13,57,1017.4,23.6
9,62,1013.1,22.4
28,31,999.8,32.4
4,54,1016.1,21.1
20,69,1016.7,21.5
17,80,1013.7,21.1
7,65,1012.4,21.1
9,58,1010.3,26.3
22,66,1015.1,21
11,52,1027.1,19.4
6,53,1026.3,20.3
7,56,1022.6,21
7,58,1020.5,23
9,61,1021.4,23.2
11,68,1018.6,22.7
7,70,1014.2,24.6
7,80,1015.9,21.3
17,66,1005.8,24.4
15,57,1014.7,20.8
19,58,1019.3,21.4
9,63,1015.4,23.4
11,72,1015.3,23.1
22,87,1014.8,22.9
9,70,1018.5,21.6
15,58,1016.8,24.5
9,59,1014.6,26.3
11,61,1013.4,24.6
7,56,1014.8,27.1
19,89,1023.2,17.8
13,65,1019.4,21.8
20,60,1019.9,21.6
4,55,1018.7,21.8
17,74,1009.7,22.7
22,74,1016.7,17.1
20,78,1023.7,16.7
20,51,1022.4,21.2
6,60,1019.9,20.2
9,62,1019.4,21.3
2,57,1016.4,22.9
0,60,1013.4,22.3
20,63,1015.2,22.2
6,86,1016.8,18.8
26,87,1016.5,19.1
19,92,1012.3,18.2
22,91,1014,18.1
4,58,1020.1,20.6
2,71,1021.9,21.2
9,67,1020.4,22.9
7,69,1013.3,24.5
2,56,1010.4,26.5
4,69,1019.7,23.2
6,50,1011.7,30.8
19,92,1024.4,14.5
20,66,1026.9,19.7
13,71,1025.1,20.4
6,64,1020.6,22.1
6,60,1017.4,24.2
4,39,1012.6,27.9
4,66,1010.5,26.2
7,85,1011,24.9
17,60,1006.7,25.6
11,73,1013.4,21.9
13,73,1014.5,23.2
11,73,1017.7,22.9
17,66,1016.2,24
17,74,1008.2,23.5
11,72,1003.3,26.3
17,84,1004.9,22.4
15,83,1004.4,22.6
2,42,1004.2,26
17,62,1006.3,20.9
4,67,1003.6,23.4
24,87,1012,19.7
31,59,1017.4,22
20,75,1018,22.8
9,76,1018,22.5
11,68,1019.1,23
26,70,1020.7,25
11,68,1016.7,23.2
6,65,1015.8,24.6
7,63,1017,25.4
9,60,1014.6,25.3
2,58,1008.4,26.2
15,75,1011.8,24.1
17,36,1009.1,25.3
22,57,1011.4,20.5
11,59,1009.8,22.9
9,70,1012.4,23.7
24,75,1017.7,24.6
9,89,1025.4,21.9
11,71,1025.4,24.3
9,62,1021.3,25.4
11,60,1016.1,26.1
7,62,1012.4,26.1
28,67,1014.9,25.4
17,60,1019.3,26
11,62,1018.8,23.7
9,73,1021.2,23
4,72,1022,23.6
13,59,1021.1,25.1
4,71,1021.3,25.2
20,70,1022,24.9
11,64,1021.7,24.6
4,64,1022.9,24.9
7,71,1021.6,24.5
7,61,1023.4,26.2
13,71,1021.6,24.8
2,84,1019.7,24
6,79,1020.1,23.8
9,73,1019.6,24.6
11,63,1020.5,25.8
9,84,1016.3,22.9
11,89,1019.5,20.2
9,88,1019.7,20.7
4,92,1017,19.6
11,71,1003.6,23.4
20,43,1010.9,18.4
15,63,1017.5,18.6
19,91,1018.8,15.6
20,74,1017.5,17.1
20,66,1018.2,18.3
11,73,1020.7,19.4
11,78,1018.9,20.4
17,71,1018.6,20
9,83,1018.2,22.2
15,88,1018.7,20.6
13,84,1017.5,21.2
17,81,1015,20.5
20,51,1017.1,19.9
15,69,1019.1,20.2
19,63,1016.4,19.9
17,74,1024.6,21.2
6,91,1023.2,19.5
9,64,1020.1,23.5
7,54,1015.9,25
26,59,1023.2,20.1
13,71,1023.5,18.8
17,65,1022,19.3
19,70,1019.8,19.3
15,51,1017.5,19.6
7,85,1023.1,18.3
11,72,1027.4,19.7
6,88,1030.2,18.6
2,66,1026.4,21.3
7,69,1021.2,19.8
15,73,1022.1,20.1
17,75,1021.8,18.9
13,83,1021.7,19.5
15,82,1024.6,19.3
9,79,1023.1,20.2
13,70,1020.1,20.2
22,83,1024.2,16.8
22,61,1029.8,20.1
13,76,1032,16.3
13,75,1030.9,17.2
15,78,1028.1,17.8
11,84,1024.9,18.4
13,75,1022.8,18.8
4,74,1018.7,20.5
19,86,1013.6,19.4
7,56,1017.3,16.3
11,61,1012.6,16
17,49,1015.2,19.1
13,55,1020.7,16.2
19,69,1019.6,16.4
13,75,1021.3,15.4
11,86,1018.5,18.2
11,76,1008.8,20.1
20,51,1006.5,19.8
9,51,1015.5,15.3
15,52,1014.7,17.5
13,60,1021.8,17.3
19,62,1023.7,14.7
20,42,1017.4,17.8
17,66,1021.4,16.4
7,55,1017,18.3
17,49,1018.8,14.6
9,54,1017.9,14.5
19,53,1020.3,17.3
13,72,1027.3,15.5
13,82,1024.4,16
9,53,1013.9,21.5
17,50,1018.1,14.1
22,54,1017.8,12.9
22,52,1006.9,15
17,42,1003.5,14
9,63,1007.2,12.9
17,59,1017.2,11
24,62,1025.5,9.5
17,76,1029.6,11
15,89,1029.1,13.1
19,85,1027,12.3
11,78,1025.4,13.3
13,91,1015.4,17
31,89,1002.5,18.8
28,59,999.8,14.9
20,59,1004.1,13.8
15,65,1011.4,13.8
31,62,1006.8,17.4
15,64,1017.4,15.3
24,53,1022.5,13.4
22,62,1036.2,9.4
20,65,1039,10.3
15,80,1035.8,11.6
17,72,1033.4,10.6
13,81,1025.5,12.9
20,53,1017.7,17.4
6,90,1017.4,15.4
13,81,1017.2,15.2
9,76,999.5,16.2
22,56,1003.3,15.8
17,60,1004.8,15
7,58,1012.6,12.8
13,52,1003.8,15.8
28,49,1018.1,8.4
20,61,1021.1,7.4
26,74,1015.3,9.3
31,57,1022.9,9.6
22,66,1028.4,8.8
11,78,1021.2,7.7
13,58,1015.7,11
24,62,1025.5,10.1
17,72,1026.6,9.2
13,77,1020.8,7.6
11,90,1011.9,9.6
22,54,1004,12.9
19,85,1015.4,14.9
17,92,1019.8,12.7
20,88,1023.5,10.5
13,90,1025.1,11.9
20,63,1015.2,15.5
15,41,1010.3,16.6
37,40,1017.3,10.5
30,54,1029.4,8.6
22,60,1030.3,8.8
19,71,1033.3,9.3
13,91,1031.2,13.3
9,92,1024.6,11.5
0,71,1021.7,18
9,91,1019.7,16.7
15,92,1019.9,14.6
30,66,1009.1,19.3
44,35,1004.3,14.5
22,50,1015.8,8.7
19,50,1012.7,12.2
6,52,1014.7,14
19,53,1012.2,14.7
19,57,1024.3,11.1
24,61,1023,9.8
26,63,1023.3,10.4
15,75,1018,11.9
6,66,1017.2,13.3
15,76,1013.7,12.8
31,77,1018,13.6
15,90,1024.3,11.6
20,90,1030.4,11.2
17,78,1029,10.8
15,80,1027.4,12.4
22,75,1026.4,11
17,73,1023.1,11
17,52,1015.6,17.6
17,48,1018.4,14
20,56,1024.4,9.7
24,49,1022.5,12.4
20,52,1027.7,14.2
17,72,1032.7,12
13,75,1031,12.8
15,63,1026.3,14.2
15,62,1024.5,14.2
11,66,1020.1,14.2
19,51,1015.3,13.2
24,48,1019.8,12.5
15,66,1016.8,11.4
19,69,1014.4,11.9
11,79,1013.3,13.4
22,67,1010.2,11.4
20,57,1018.7,10.4
24,57,1023.6,11.3
22,50,1022.9,12.2
17,57,1027.4,12.9
17,71,1026.9,13.8
20,61,1018.7,18.8
11,63,1020.3,16.9
6,90,1011.6,15.7
33,50,998.3,17.6
11,48,1021.6,15.5
20,55,1030.4,14.1
13,66,1030.4,15
13,82,1031.7,16
9,69,1029.7,18.7
6,61,1021.9,19.5
26,54,1012.7,17.9
17,44,1019,16.8
20,47,1021.5,16.6
15,73,1021.4,17.5
6,86,1014.1,17.4
41,35,1009.8,17.4
19,55,1016.5,16.9
6,52,1022,17.5
17,66,1012.6,14.9
30,53,1008.5,17.7
17,48,1018.9,15.1
9,61,1012.5,16
20,54,1006.9,18.4
17,55,1011.7,17.3
13,55,1012.6,18.4
15,74,1006.7,15.5
20,41,1013,16.5
20,37,1009.7,18.6
17,46,1014.7,16.2
11,76,1000.5,14.8
28,42,999.1,16.1
35,40,1005,19.5
7,44,1012.9,18.4
15,41,999.4,21.5
17,34,1007.8,17.5
30,34,1016.4,14.7
7,34,1019.1,19.9
9,40,1021,22.5
28,63,1016.3,21
11,51,1022.9,17.5
9,37,1007.7,25.3
35,33,1013.2,14.9
26,45,1016.5,14.3
26,56,1021.2,15.9
17,50,1025.9,15.1
11,57,1023.1,15.9
22,31,1014.9,23.1
28,43,1005.8,22.4
19,39,1014.5,18.3
24,30,1017.9,19.1
19,47,1024.4,19
20,55,1018.9,21.5
15,84,1010,17
22,53,1018.3,13.1
15,45,1019.6,15
13,56,1018.9,17.6
11,52,1016.6,18.7
20,65,1015.9,20.8
19,73,1020.6,15.4
13,86,1020.1,18.3
9,65,1013.7,23
28,24,1011,18.3
17,31,1014.4,16.8
20,34,1014.6,19.1
11,57,1018.9,19.7
11,58,1014.8,21
20,21,1002.9,25.7
22,25,1009.1,19.6
13,34,1011.1,22.6
6,25,1007.3,26.8
13,72,1013.3,20.1
7,71,1009.4,20
9,68,1012.9,20.2
15,72,1002.5,22.1
4,29,998.6,24.9
33,40,1002,20.5
13,61,1016.1,17.9
13,54,1020,19.9
4,57,1025.6,21.1
13,52,1017.4,23
30,67,1018.3,21.7
13,58,1021.3,22.3
11,67,1018.4,24.6
15,51,1014.8,26.6
7,69,1010.2,22.6
22,42,1013,18.3
20,33,1012.8,20.6
7,55,1017.4,22.3
19,71,1017.8,20.5
15,71,1015,22.8
22,65,1011.8,22.4
6,61,1012.4,22.4
9,68,1008,21.2
13,44,1008.4,25.6
11,64,1016,22.6
6,64,1016,23
13,71,1009.6,26.1
15,86,1012.4,20.6
15,86,1015.2,20.7
9,60,1008.7,24.6
44,35,1007.9,20.2
11,54,1022.5,20.8
13,57,1022.2,23.6
15,59,1022.6,23.8
9,49,1015.5,27.5
24,23,1008.5,32.4
17,88,1017.2,17.7
17,89,1013.3,18.8
2,67,1007.4,25.4
15,61,1018.8,19.8
13,49,1021,20.8
4,52,1010.4,22.8
15,64,1012.3,22.8
17,60,1019.4,21.1
20,56,1019.3,23
9,66,1015.7,23.2
4,64,1017.1,23.9
13,59,1014.7,25.8
17,66,1014.5,25.7
15,63,1013,24.9
15,49,1007.2,28.1
9,58,1003.6,27.3
17,57,1003.7,27.7
9,70,1007.4,24.6
26,71,1009.9,22.1
19,66,1018.5,21.9
22,53,1021.4,24
7,89,1019,20.5
15,86,1018.3,20
2,61,1018.4,24.8
11,52,1013.5,25.1
9,57,1011.5,27
9,73,1012,24.8
9,53,1007.6,29.2
7,68,1012.4,24.7
15,68,1008.9,24.6
2,59,1003.4,28.7
20,56,1015.1,25.6
22,55,1017.1,26.2
6,64,1013.6,25.3
20,26,1005.4,36.5
20,61,1015.3,21.5
22,62,1001.1,24.1
22,49,1010.5,22.2
4,50,1017.9,23.8
17,60,1014.9,25.5
11,34,1007.4,32.6
13,68,1020.5,21.7
11,70,1015.9,22.6
13,67,1018.5,21.7
2,63,1015.9,26.4
13,74,1016.8,24.5
13,67,1012.5,27.9
7,36,1008.1,33.2
6,83,1016.1,21.1
30,70,1013.2,23.1
11,79,1015.5,22.8
4,78,1013.9,26
4,50,1010.4,29.5
19,55,1011.3,29.6
24,88,1017.6,22.2
37,79,1022.1,24.6
17,72,1018.6,25.7
7,61,1010.4,27.4
9,72,1007.8,26.4
2,67,1000.5,28.1
19,29,1008.1,21.9
17,68,1015,22.3
7,66,1017.4,21.3
6,63,1012.1,23.4
9,66,1009.8,26.6
17,79,1007.1,22.9
17,69,1008.7,19.7
35,32,1010.5,19.9
17,41,1019.7,19.4
15,50,1021.6,25.8
17,55,1019.8,25.4
7,69,1020.8,24.5
19,89,1020.5,18.7
15,67,1021.8,20.7
19,60,1024,23.3
19,63,1022.7,25.1
9,87,1021,21.4
13,81,1018.1,23
6,89,1016.9,21.7
19,87,1015.2,21.5
20,78,1010.2,20.4
19,63,1012.8,20.5
13,73,1017.6,19.3
17,67,1018.5,19.9
15,69,1017,20.3
17,73,1015.1,19.3
17,61,1014.2,20.1
9,62,1010.6,22.3
7,68,1011.1,23.7
20,71,1019.2,23.9
30,76,1020.6,22.9
26,84,1013.2,23.1
26,83,1018.4,20.3
24,88,1022.9,21.8
28,86,1020.3,23.7
11,74,1018.5,25.8
11,77,1015.7,24.5
4,82,1012.6,23.9
19,72,1018.5,21.5
13,85,1019.9,20.4
11,81,1017.8,20.2
13,74,1015.9,21.3
11,76,1017.1,21.8
19,76,1013.9,21.8
2,84,1012.3,22.5
19,70,1007,25.2
20,56,1016.4,16.9
17,63,1018.2,17.1
15,66,1025.1,19.8
19,90,1028.4,15.7
15,78,1028.1,17.9
9,72,1026.1,18.1
17,69,1026.2,17.1
11,69,1028.4,18.7
13,68,1026.2,18.4
7,62,1015.3,20.1
26,51,1009.3,13.9
22,56,1017.2,17.9
19,71,1023.7,17.4
17,80,1023.8,17.3
11,69,1022.1,17.2
13,72,1021,16.5
13,75,1020,18.2
15,68,1024.4,17.4
15,73,1027,19.2
17,72,1030.6,17.7
9,83,1030.3,19
15,68,1028.4,17.9
2,68,1025.9,19.9
11,74,1024.1,18.5
15,74,1022.7,18.2
4,69,1014,20.6
13,55,NA,20.2
22,46,1015.8,13.1
22,51,1022.7,13.5
24,60,1020.8,14
15,66,1023,17.2
11,78,1019.5,15.9
17,65,1017.5,17.2
17,61,1027,16.9
13,78,1031.6,14.7
15,74,1031.2,15.1
11,77,1025.9,14.8
22,47,1023.6,17.2
22,49,1027.9,12.2
19,67,1026.9,13.3
20,70,1025.1,13.3
24,73,1024.7,13.4
19,78,1027,14.1
11,86,1024.9,15.8
7,89,1021.9,16.3
20,75,1017.1,14.6
19,59,1017.9,14.4
17,72,1023.4,12.7
15,79,1027,14.8
11,78,1025.3,19.5
11,86,1017.9,17.5
22,69,1021,15.7
17,84,1024.7,14.7
11,82,1022.1,16.6
7,77,1014.7,16.7
22,60,1021.3,14
19,58,1021.7,14
19,77,1021.8,14.2
13,83,1013.2,13.3
15,44,1017.8,13.5
17,60,1023.1,9.7
20,58,1025.4,13.4
28,54,1032.8,10.3
24,61,1032.7,10.7
20,64,1031.1,13.4
20,77,1028.3,12.2
20,78,1025,11.5
19,58,1019.7,11.2
24,82,1020.2,13.3
17,91,1024.2,13.3
19,90,1027.6,12.5
17,85,1031.9,15.8
15,90,1029.2,13.1
15,92,1025,11.6
20,82,1030,11.2
13,82,1031.3,13.3
13,89,1027.9,11.9
19,79,1026.2,13.3
9,81,1024.3,14.6
13,83,1025.7,12.9
17,79,1030.4,12.7
19,88,1028.7,11.9
22,73,1025.9,10.5
20,78,1028.5,11
15,85,1020.8,10.2
17,56,1017.3,12.4
13,73,1018.6,9.4
15,63,1005.3,22.9
15,63,1012.9,20.6
15,52,1021.8,18.9
24,60,1018.5,22.9
11,58,1013.2,24.9
19,82,1011.7,22.7
15,79,1010,22.3
33,85,1012.4,20.7
30,54,1020.2,19.4
17,49,1017,20.3
24,57,1013.9,23.1
9,81,1015.5,21.8
11,84,1019.5,21.9
9,57,1014.5,26.5
6,42,1009.1,29.6
17,73,1013,20.5
43,58,1020.2,18.8
9,65,1022,19.3
22,53,1019.2,22.2
7,51,1013.8,25.8
13,57,1011.8,27.6
26,42,1008.7,29.4
13,80,1009.3,25.3
11,52,1004.6,31.7
22,69,1019.5,20.2
17,81,1019.4,21.4
24,98,1021.1,20.2
24,73,1018.4,24.6
13,70,1018.5,25.5
15,65,1018.7,24.9
15,76,1017.4,24.8
17,78,1016.3,23.5
13,70,1016.2,26.4
13,59,1010.9,25.8
19,86,1011.7,23.5
17,67,1009.1,26.6
17,81,1011.2,23.8
9,57,1013.3,27.1
20,64,1010.8,25.2
35,92,1012,20.3
17,93,1012,18.4
35,81,1011.4,17.8
28,80,1017.6,19.1
35,81,1025.5,18.5
28,66,1023.1,19.3
28,88,1014.9,19.5
35,75,1017.8,21.5
20,69,1017,21.2
26,90,1010.2,20.4
20,69,1007.9,23.4
7,69,1011.7,23.5
4,87,1013.4,22.2
17,63,1018.5,22.3
9,70,1016.9,23.6
17,68,1014.1,24.3
13,89,1016.7,21.4
13,79,1020.4,19.7
22,74,1018,20.3
15,60,1009.6,21.7
11,66,1010.8,23.2
11,65,1016.5,23.6
24,58,1017.9,24.7
9,66,1007.9,25.4
35,39,1009.8,19.2
11,61,1013.5,18.6
19,80,1014.3,20.4
22,85,1017.8,21.8
19,93,1022.2,19
20,64,1022,23.1
22,61,1023.9,22.8
4,72,1023,22.4
6,84,1018.5,21.4
7,76,1014.7,23.2
13,79,1010.6,22.1
17,41,1011.9,18.5
24,42,1013.4,19.1
9,71,1019,20.1
15,67,1016.6,21.7
9,91,1017.5,21.9
NA,87,1018.9,21.6
13,71,1017.9,21.4
17,61,1017,23.8
15,63,1018.1,24.7
9,66,1019.6,23.7
9,67,1019.5,24.3
26,76,1024,20.6
7,73,1025.5,20
11,67,1023.7,19.9
13,88,1024.3,20.2
33,88,1022,20.7
33,95,1021.4,20.3
24,93,1023.4,20.6
9,88,1020.9,22.3
48,88,1017.3,18.3
9,67,1020,19.7
39,76,1020.6,18.7
28,66,1025.6,18.6
20,66,1026.9,18.7
9,70,1025.4,19.5
13,68,1023.6,20.4
7,70,1025.2,21.6
13,81,1023,21.4
19,82,1022.5,21.4
15,84,1015,20.2
19,65,1011.1,21.1
15,38,1015.3,18
15,43,1016.3,19.4
30,68,1020.1,19.6
46,86,1019.6,16.7
37,55,1020.4,19.1
30,62,1022.8,19.9
19,86,1024.3,17.6
9,79,1021.7,18.6
13,71,1012.7,18
20,45,1004.2,20.3
43,37,1002.7,17.9
35,37,1013.3,15.2
2,59,1015.3,15.8
15,55,1022.2,13.9
24,82,1020.4,14
13,65,1024.6,14.9
13,57,1024.9,15.9
11,78,1027.6,13.7
15,70,1028.3,16.5
15,85,1030.6,15.8
9,78,1028.2,16.6
13,60,1024.1,16.4
28,68,1027.4,17
17,60,1024,16
31,92,1024.2,15.3
11,66,1025.1,15.6
17,65,1021.3,14.2
15,65,1016.7,14.2
19,43,1012.6,16.9
13,50,1012.6,15.5
33,47,1008.2,19.1
15,55,1018.6,14.2
13,63,1025.6,15.5
9,88,1024.5,15.8
11,93,1022.2,16.6
35,57,1024,18.6
41,57,1023.8,19
39,66,1023.7,20.1
22,51,1026.7,20
6,78,1025.7,16
19,86,1022.3,14.5
13,77,1020.2,16.7
17,88,1021,15.1
17,66,1023.1,14.2
31,89,1027.8,13.4
28,47,1033.3,17.9
11,71,1032.6,14.6
9,83,1029.9,15.1
9,95,1025.8,15.2
11,91,1020.5,14.4
13,76,1014.5,16.9
15,62,1013.9,13.1
15,84,1008,12.3
15,58,1009.6,14.6
26,52,1011.2,12.3
43,36,1012.2,10.6
30,47,1020.6,8.4
15,57,1024,10
20,68,1017.4,9.8
15,65,1014.3,11.2
15,71,1012.8,11.5
31,81,1017.5,14.8
15,92,1027.2,11.7
6,92,1029.5,12.5
13,75,1030,14.9
11,87,1027.8,13.3
9,92,1023.6,14.2
13,89,1019.9,16.3
11,71,1019.5,14.3
2,75,1014.7,11.9
13,64,1014.2,12.3
2,65,1012.5,12.4
9,75,1007.8,11.2
15,80,1006,12.5
17,58,1011.9,13.6
20,60,1012.6,16.2
9,52,1005.6,17.6
13,41,1007.6,15.8
43,44,1003.4,13
28,51,1012.2,11.7
20,50,1016.3,13.5
17,62,1020.4,9.4
31,77,1024.4,12.6
9,97,1029.5,11
20,92,1030.7,12.7
13,92,1028,12.6
13,85,1022.3,11.6
11,81,1014.4,11.5
7,77,1007.4,14.1
24,60,1007,12.9
17,67,1009.8,9.9
22,77,1011.9,8.9
31,73,1018.9,12.3
17,69,1022.2,11.2
26,61,1020.8,10.6
15,58,1024.8,12.4
9,54,1021.1,13.2
26,44,1011.1,21
7,56,1012.4,14.4
17,59,1025.7,11.2
17,68,1026,10.3
15,74,1018.9,10.6
31,59,1015.8,12.2
17,53,1022.2,12.5
19,58,1023.8,12.7
